Time_s,Speed_kmh,RPM,Gear,Throttle_pct,Brake_pct,Boost_bar,Req_Fuel_pct,Inj_Fuel_pct,Torque_Nm,Power_HP,Engine_Stress_pct,Drivetrain_Stress_pct,Clutch_Stress_pct,Driver_Aggression_pct,Total_Vehicle_Stress_pct
1.8,0.0,1120,0,33,0,0.0,41.3,41.3,57,6,12,0,0,0,5
1.83,0.0,1157,0,32,0,0.0,41.1,41.1,58,6,13,0,0,0,5
1.86,0.0,1194,0,31,0,0.0,40.7,40.7,58,7,13,0,0,0,5
1.89,0.0,1231,0,29,0,0.0,40.0,40.0,57,7,13,0,0,0,5
1.92,0.0,1267,0,28,0,0.0,39.2,39.2,56,7,13,0,0,0,5
1.95,0.0,1302,0,29,0,0.0,38.8,38.8,56,7,14,0,0,0,5
1.98,0.0,1339,0,31,0,0.0,38.9,38.9,57,7,14,0,0,0,5
2.01,0.0,1376,0,32,0,0.0,39.3,39.3,58,8,14,0,0,0,6
2.04,0.0,1415,0,33,0,0.0,40.0,40.0,61,8,15,0,0,0,6
2.07,0.0,1445,0,35,0,0.0,40.8,40.8,47,7,14,0,0,1,6
2.1,0.0,1478,0,36,0,0.0,41.7,41.7,50,7,15,0,0,1,6
2.13,0.0,1511,0,35,0,0.0,42.1,42.1,52,8,15,0,0,0,6
2.16,0.0,1544,0,33,0,0.0,42.0,42.0,52,8,15,0,0,0,6
2.19,0.0,1578,0,32,0,0.01,41.7,41.7,52,8,16,0,0,0,6
2.22,0.0,1611,0,31,0,0.01,41.1,41.1,51,8,16,0,0,0,6
2.25,0.0,1643,0,29,0,0.01,40.3,40.3,50,8,16,0,0,0,6
2.28,0.0,1675,0,31,0,0.02,40.1,40.1,50,8,17,0,0,0,7
2.31,0.0,1708,0,32,0,0.02,40.2,40.2,51,9,17,0,0,0,7
2.34,0.0,1741,0,31,0,0.03,40.0,40.0,51,9,18,0,0,0,7
2.37,0.0,1774,0,29,0,0.03,39.5,39.5,50,9,18,0,0,0,7
2.4,0.0,1805,0,28,0,0.04,38.8,38.8,49,9,19,0,0,0,7
2.43,0.0,1836,0,27,0,0.04,37.9,37.9,47,9,19,0,0,0,7
2.46,0.0,1865,0,25,0,0.05,36.9,36.9,45,8,19,0,0,0,7
2.49,0.0,1893,0,24,0,0.05,35.8,35.8,43,8,19,0,0,0,8
2.52,0.0,1918,0,22,0,0.05,34.6,34.6,40,8,19,0,0,0,8
2.55,0.0,1942,0,21,0,0.06,33.4,33.4,37,7,19,0,0,0,8
2.58,0.0,1964,0,20,0,0.06,32.1,32.1,34,6,19,0,0,0,8
2.61,0.0,1983,0,18,0,0.06,30.7,30.7,30,6,19,0,0,0,8
2.64,0.0,2001,0,17,0,0.06,29.3,29.3,26,5,19,0,0,0,7
2.67,0.0,2015,0,16,0,0.06,27.9,27.9,23,4,19,0,0,1,7
2.7,0.0,2027,0,14,0,0.06,26.5,26.5,18,3,18,0,0,1,7
2.73,0.0,2036,0,13,0,0.05,25.0,25.0,14,3,18,0,0,1,7
2.76,0.0,2042,0,12,0,0.05,23.5,23.5,9,2,17,0,0,1,7
2.79,0.0,2046,0,10,0,0.04,21.9,21.9,5,1,17,0,0,1,7
2.82,0.0,2046,0,9,0,0.04,20.4,20.4,0,0,16,0,0,1,6
2.85,0.0,2044,0,8,0,0.04,18.8,18.8,-3,0,16,0,0,1,6
2.88,0.0,2039,0,6,0,0.03,17.1,17.1,-8,0,15,0,0,1,6
2.91,0.0,2031,0,5,0,0.03,15.4,15.4,-12,0,14,0,0,1,6
2.94,0.0,2021,0,6,0,0.03,14.5,14.5,-15,0,14,0,0,0,5
2.97,0.0,2011,0,8,0,0.02,14.2,14.2,-15,0,14,0,0,0,5
3.0,0.0,2001,0,9,0,0.02,14.5,14.5,-14,0,14,0,0,0,5
3.03,0.0,1993,0,10,0,0.02,15.0,15.0,-13,0,14,0,0,0,5
3.06,0.15,1952,1,12,0,0.02,15.9,15.9,-10,0,13,18,100,0,34
3.09,0.46,1879,1,13,0,0.02,16.9,16.9,-7,0,13,19,100,0,34
3.12,0.9,1773,1,14,0,0.02,18.1,18.1,-3,0,12,20,100,0,34
3.15,1.5,1635,1,16,0,0.01,19.4,19.4,0,0,11,21,100,0,34
3.18,2.25,1466,1,17,0,0.01,20.7,20.7,3,0,10,21,100,0,33
3.21,3.15,1264,1,18,0,0.01,22.1,22.1,6,1,9,21,84,0,29
3.24,4.21,1035,1,20,0,0.01,23.5,23.5,18,2,8,24,57,1,23
3.27,5.42,773,1,21,0,0.01,25.0,25.0,20,2,7,23,29,0,15
3.3,5.73,777,1,22,0,0.01,26.4,26.4,21,1,7,21,0,1,7
3.33,5.77,781,1,24,0,0.01,27.8,27.8,24,1,7,23,0,0,7
3.36,5.81,786,1,25,0,0.01,29.3,29.3,26,2,7,24,0,0,8
3.39,5.85,792,1,27,0,0.01,30.7,30.7,29,2,8,25,0,0,8
3.42,5.9,799,1,28,0,0.01,32.1,32.1,32,2,8,26,0,0,8
3.45,5.95,806,1,29,0,0.01,33.5,33.5,35,2,8,28,0,0,9
3.48,6.01,814,1,31,0,0.0,34.9,34.9,38,3,9,29,0,0,9
3.51,6.08,823,1,32,0,0.0,36.3,36.3,41,3,9,30,0,0,10
3.54,6.15,832,1,33,0,0.0,37.7,37.7,44,3,9,32,0,0,10
3.57,6.22,843,1,35,0,0.0,39.0,39.0,47,4,10,33,0,0,10
3.6,6.3,853,1,36,0,0.0,40.4,40.4,50,4,10,34,0,0,11
3.63,6.39,865,1,37,0,0.0,41.7,41.7,53,4,10,36,0,0,11
3.66,6.48,877,1,39,0,0.0,43.1,43.1,56,5,11,37,0,0,12
3.69,6.57,890,1,40,0,0.0,44.4,44.4,59,5,11,38,0,1,12
3.72,6.68,904,1,41,0,0.0,45.7,45.7,62,5,12,40,0,1,13
3.75,6.78,919,1,43,0,0.0,47.0,47.0,65,6,12,41,0,1,13
3.78,6.9,934,1,44,0,0.0,48.3,48.3,69,6,13,43,0,1,13
3.81,7.02,950,1,45,0,0.0,49.6,49.6,72,7,13,44,0,1,14
3.84,7.14,967,1,47,0,0.0,50.9,50.9,75,7,13,46,0,1,14
3.87,7.27,985,1,48,0,0.0,52.2,52.2,78,7,14,47,0,1,15
3.9,7.41,1003,1,49,0,0.0,53.4,53.4,82,8,14,49,0,1,15
3.93,7.55,1023,1,51,0,0.0,54.7,54.7,85,9,15,50,0,1,16
3.96,7.7,1043,1,52,0,0.0,55.9,55.9,89,9,15,52,0,1,16
3.99,7.85,1064,1,54,0,0.0,57.2,57.2,92,10,16,54,0,1,17
4.02,8.01,1086,1,55,0,0.0,58.4,58.4,96,10,16,55,0,1,18
4.05,8.18,1108,1,56,0,0.0,59.7,59.7,100,11,17,57,0,1,18
4.08,8.35,1132,1,58,0,0.0,60.9,60.0,101,11,17,58,0,0,18
4.11,8.53,1155,1,59,0,0.0,62.1,60.0,102,12,18,59,0,0,19
4.14,8.7,1179,1,60,0,0.0,63.3,60.0,103,12,18,59,0,0,19
4.17,8.88,1203,1,62,0,0.0,64.5,60.1,104,12,18,60,0,0,19
4.2,9.06,1227,1,63,0,0.01,65.7,60.1,106,13,19,60,0,0,19
4.23,9.04,1295,0,64,0,0.01,66.9,60.2,107,13,19,0,0,0,8
4.26,9.02,1365,0,66,0,0.01,68.1,60.3,110,14,20,0,0,1,8
4.29,9.01,1438,0,67,0,0.02,69.3,60.5,113,16,21,0,0,1,8
4.32,8.99,1497,0,68,0,0.03,70.5,60.8,93,14,20,0,0,2,8
4.35,8.98,1558,0,70,0,0.04,71.7,61.1,96,15,21,0,0,1,8
4.38,8.96,1622,0,71,0,0.05,72.8,61.5,99,16,23,0,0,1,9
4.41,8.94,1688,0,72,0,0.07,74.0,62.0,103,17,24,0,0,1,9
4.44,8.93,1756,0,74,0,0.08,75.2,62.6,107,19,26,0,0,1,10
4.47,8.91,1827,0,75,0,0.1,76.3,63.3,112,20,27,0,0,1,11
4.5,8.9,1902,0,74,0,0.12,76.9,64.1,117,22,30,0,0,1,12
4.53,8.88,1980,0,72,0,0.15,77.1,65.0,122,24,32,0,0,1,13
4.56,8.86,2062,0,71,0,0.18,77.0,66.0,128,26,34,0,0,1,14
4.59,9.12,2032,2,70,0,0.22,76.6,67.2,131,28,36,42,100,1,48
4.62,9.66,1889,2,71,0,0.25,76.6,68.6,136,29,36,43,95,1,47
4.65,10.47,1632,2,72,0,0.27,76.8,69.9,135,26,34,42,65,1,38
4.68,11.56,1253,2,74,0,0.28,77.3,70.8,125,21,30,39,34,2,28
4.71,12.92,766,2,75,0,0.27,77.9,71.1,135,17,28,39,10,0,21
4.74,11.53,1406,2,76,0,0.24,78.7,70.7,108,8,26,31,1,4,18
4.77,13.35,713,2,78,0,0.24,79.5,69.7,111,16,24,35,0,2,17
4.8,11.66,1474,2,79,0,0.22,80.5,69.7,103,7,25,30,2,2,17
4.83,13.49,782,2,80,0,0.22,81.4,68.8,112,17,24,35,0,2,17
4.86,11.9,1501,2,82,0,0.2,82.4,69.0,105,8,25,31,1,2,17
4.89,13.72,808,2,83,0,0.21,83.5,68.2,112,17,24,35,0,2,17
4.92,12.21,1500,2,85,0,0.19,84.5,68.4,105,8,25,31,1,2,17
4.95,14.03,807,2,86,0,0.2,85.6,67.6,111,17,23,35,0,2,17
4.98,12.34,1568,2,87,0,0.18,86.7,67.8,104,8,25,30,1,2,17
5.01,14.16,877,2,89,0,0.19,87.8,67.1,113,18,24,36,0,2,17
5.04,12.92,1454,2,90,0,0.17,88.9,67.4,107,9,24,31,1,2,17
5.07,14.74,758,2,91,0,0.17,89.9,66.8,107,16,22,34,0,1,16
5.1,13.05,1517,2,93,0,0.16,91.0,66.9,100,7,24,29,2,2,16
5.13,14.88,822,2,94,0,0.16,92.1,66.3,109,17,22,34,0,2,16
5.16,13.19,1583,2,95,0,0.15,93.2,66.6,102,8,24,30,2,2,16
5.19,15.01,890,2,97,0,0.16,94.3,66.0,111,18,23,35,0,2,16
5.22,13.4,1620,2,98,0,0.15,95.4,66.4,105,9,25,31,1,2,17
5.25,15.22,928,2,99,0,0.16,96.5,65.8,112,19,23,36,0,2,17
5.28,13.78,1588,2,100,0,0.14,97.3,66.3,107,10,25,32,1,1,17
5.31,15.6,894,2,100,0,0.15,98.0,65.7,110,18,23,35,0,1,16
5.34,13.91,1657,2,100,0,0.14,98.5,66.1,105,9,25,31,2,1,17
5.37,15.74,965,2,100,0,0.15,98.8,65.6,113,19,23,36,0,2,17
5.4,14.29,1628,2,100,0,0.14,99.1,66.1,108,11,25,32,1,1,17
5.43,16.11,936,2,100,0,0.15,99.3,65.6,112,19,23,36,0,1,16
5.46,14.42,1699,2,100,0,0.14,99.5,66.0,107,10,25,32,2,1,17
5.49,16.25,1009,2,100,0,0.15,99.6,65.5,115,20,24,37,0,2,17
5.52,14.85,1653,2,100,0,0.14,99.7,66.1,111,11,26,33,1,1,17
5.55,16.67,961,2,100,0,0.15,99.8,65.6,113,19,23,36,0,1,17
5.58,14.98,1725,2,100,0,0.14,99.8,66.1,108,10,26,32,2,1,17
5.61,16.8,1036,2,100,0,0.16,99.9,65.5,116,21,24,37,0,2,17
5.64,15.3,1726,2,100,0,0.14,99.9,66.2,112,12,26,33,1,1,18
5.67,17.12,1036,2,100,0,0.16,99.9,65.7,116,21,24,37,0,1,17
5.7,15.44,1799,2,100,0,0.14,99.9,66.3,112,12,27,33,1,1,18
5.73,17.27,1111,2,100,0,0.16,100.0,65.7,120,22,26,38,0,2,18
5.76,16.08,1670,2,100,0,0.15,100.0,66.5,117,13,27,35,1,1,18
5.79,17.9,980,2,100,0,0.17,100.0,66.1,115,20,24,37,0,0,17
5.82,16.21,1746,2,100,0,0.15,100.0,66.6,110,11,27,33,2,1,18
5.85,18.04,1058,2,100,0,0.17,100.0,66.1,118,21,25,38,0,2,18
5.88,16.35,1826,2,100,0,0.15,100.0,66.7,114,12,28,34,2,1,19
5.91,18.17,1140,2,100,0,0.18,100.0,66.2,122,23,26,39,0,2,18
5.94,16.7,1820,2,100,0,0.17,100.0,67.0,119,14,29,35,1,1,19
5.97,18.52,1134,2,100,0,0.19,100.0,66.6,123,23,27,39,0,1,19
6.0,16.83,1906,2,100,0,0.17,100.0,67.4,120,14,30,35,1,1,20
6.03,18.65,1224,2,100,0,0.2,100.0,67.0,128,25,28,41,0,2,20
6.06,17.55,1753,2,98,0,0.19,99.7,68.0,125,16,30,37,1,2,20
6.09,19.38,1068,2,97,0,0.21,99.3,67.7,123,22,27,39,0,1,19
6.12,17.69,1839,2,95,0,0.19,98.7,68.3,119,13,30,35,3,2,20
6.15,19.51,1156,2,94,0,0.21,98.0,67.7,127,24,28,40,0,3,20
6.18,17.82,1930,2,93,0,0.2,97.1,68.5,123,15,31,36,2,2,21
6.21,19.64,1250,2,91,0,0.23,96.3,68.0,132,26,30,42,0,3,21
6.24,18.19,1929,2,90,0,0.22,95.3,69.1,129,17,33,38,1,2,21
6.27,20.01,1250,2,89,0,0.24,94.4,68.8,134,27,30,42,0,2,21
6.3,18.35,2016,2,87,0,0.24,93.4,69.8,131,17,34,38,1,2,22
6.33,20.18,1341,2,89,0,0.27,92.9,69.4,138,29,32,44,0,3,22
6.36,19.12,1862,2,90,0,0.26,92.7,70.6,138,19,34,40,1,2,22
6.39,20.94,1184,2,91,0,0.28,92.9,70.4,135,26,31,42,0,1,21
6.42,19.25,1963,2,93,0,0.27,93.3,71.2,131,16,34,38,3,2,22
6.45,21.07,1289,2,94,0,0.29,93.9,70.6,140,28,33,44,0,3,22
6.48,19.38,2072,2,95,0,0.28,94.6,71.7,138,18,37,40,2,2,23
6.51,21.2,1399,2,94,0,0.31,94.8,71.3,142,30,35,45,0,2,23
6.54,20.01,1979,2,93,0,0.31,94.8,72.6,146,21,38,42,1,1,24
6.57,21.84,1308,2,91,0,0.34,94.5,72.4,146,30,35,45,0,1,23
6.6,20.14,2095,2,90,0,0.32,94.0,73.4,143,19,39,41,2,2,25
6.63,21.97,1425,2,91,0,0.36,93.8,73.0,147,32,37,46,0,2,24
6.66,20.55,2086,2,93,0,0.35,94.0,74.3,122,18,38,37,1,4,23
6.69,22.37,1417,2,94,0,0.38,94.4,74.1,150,32,38,47,0,4,25
6.72,20.68,2192,2,95,0,0.38,95.0,75.4,124,18,40,38,1,4,24
6.75,22.5,1524,2,97,0,0.42,95.7,75.1,150,34,40,47,0,4,26
6.78,21.54,2000,2,98,0,0.41,96.4,76.7,133,21,40,40,1,3,25
6.81,23.36,1338,2,100,0,0.44,97.3,76.6,159,33,40,48,0,4,26
6.84,21.67,2132,2,100,0,0.42,97.9,77.6,155,21,44,44,3,1,27
6.87,23.49,1468,2,100,0,0.46,98.4,76.9,157,35,41,49,0,1,26
6.9,21.8,2249,2,100,0,0.45,98.8,78.3,133,20,43,40,2,3,26
6.93,23.62,1585,2,100,0,0.49,99.1,78.0,157,37,43,49,0,4,28
6.96,22.5,2135,2,100,0,0.49,99.3,79.6,143,23,45,43,1,2,27
6.99,24.32,1476,2,100,0,0.52,99.5,79.5,164,36,44,50,0,3,28
7.02,22.63,2260,2,100,0,0.51,99.6,80.8,140,21,46,41,2,3,28
7.05,24.46,1601,2,100,0,0.54,99.7,80.4,163,38,46,51,0,4,29
7.08,22.99,2299,2,100,0,0.54,99.8,81.8,150,25,49,44,1,2,29
7.11,24.81,1641,2,100,0,0.58,99.8,81.7,166,40,47,52,0,3,30
7.14,23.45,2297,2,100,0,0.57,99.9,83.0,155,26,50,46,1,2,30
7.17,25.27,1641,2,100,0,0.61,99.9,83.0,170,40,49,52,0,2,30
7.2,23.66,2406,2,100,0,0.6,99.9,84.2,158,27,53,46,1,2,31
7.23,25.48,1750,2,100,0,0.63,99.9,84.1,170,42,51,53,0,2,31
7.26,24.58,2222,2,100,0,0.64,100.0,85.3,168,30,53,49,1,1,31
7.29,26.41,1572,2,100,0,0.66,100.0,85.4,178,41,51,54,0,2,31
7.32,24.71,2368,2,100,0,0.65,100.0,86.5,159,26,54,46,3,3,32
7.35,26.54,1717,2,100,0,0.68,100.0,86.0,176,43,52,54,0,3,32
7.38,24.84,2521,2,100,0,0.68,100.0,87.1,170,30,58,49,2,2,34
7.41,26.67,1869,2,100,0,0.7,100.0,87.1,175,46,55,55,0,2,33
7.44,26.01,2250,2,100,0,0.71,100.0,88.1,182,35,57,53,0,0,34
7.47,27.83,1604,2,100,0,0.73,100.0,88.4,186,43,54,56,0,1,33
7.5,26.14,2407,2,100,0,0.72,100.0,89.2,168,28,57,48,3,3,34
7.53,27.96,1759,2,100,0,0.74,100.0,88.8,183,46,55,56,0,3,34
7.56,26.27,2569,2,100,0,0.74,100.0,89.6,179,33,61,52,2,1,36
7.59,28.09,1921,2,100,0,0.76,100.0,89.6,181,48,58,57,0,2,34
7.62,27.04,2475,2,100,0,0.77,100.0,90.5,192,38,63,56,1,0,36
7.65,28.86,1830,2,100,0,0.79,100.0,90.8,187,48,58,57,0,0,35
7.68,27.17,2646,2,100,0,0.79,100.0,91.6,189,36,65,54,2,1,37
7.71,28.99,2000,2,100,0,0.81,100.0,91.7,185,51,60,58,0,1,36
7.74,28.04,2517,2,100,0,0.82,100.0,92.4,203,42,66,58,1,0,38
7.77,29.86,1875,2,100,0,0.84,100.0,92.9,192,50,60,59,0,0,36
7.8,28.17,2696,2,100,0,0.84,100.0,93.4,197,38,68,56,2,1,39
7.83,29.99,2053,2,100,0,0.85,100.0,93.6,189,53,63,59,0,1,37
7.86,28.88,2637,2,100,0,0.86,100.0,94.2,207,44,69,60,1,0,40
7.89,30.7,1996,2,100,0,0.88,100.0,94.6,193,53,63,60,0,0,37
7.92,29.01,2826,2,100,0,0.88,100.0,95.0,210,44,73,60,2,0,41
7.95,30.83,2183,2,100,0,0.89,100.0,95.3,190,56,66,60,0,0,38
7.98,30.09,2202,2,100,0,0.9,100.0,95.7,208,47,66,61,0,0,38
8.01,30.35,2221,2,100,0,0.91,100.0,96.0,209,48,67,61,0,0,39
8.04,30.6,2240,2,100,0,0.91,100.0,96.3,209,48,67,61,0,0,39
8.07,30.59,2374,0,100,0,0.92,100.0,96.6,209,49,69,0,0,0,27
8.1,30.57,2505,0,100,0,0.93,100.0,96.8,207,51,71,0,0,0,28
8.13,30.55,2635,0,100,0,0.93,100.0,97.1,204,53,72,0,0,0,29
8.16,30.53,2764,0,98,0,0.94,99.7,97.3,201,55,74,0,0,0,29
8.19,30.51,2890,0,97,0,0.94,99.3,97.5,198,57,76,0,0,0,30
8.22,30.49,3015,0,95,0,0.95,98.7,97.7,195,59,78,0,0,0,31
8.25,30.48,3138,0,94,0,0.95,98.0,98.0,192,60,80,0,0,0,32
8.28,30.46,3257,0,93,0,0.96,97.1,97.1,186,61,81,0,0,0,32
8.31,30.44,3372,0,91,0,0.96,96.3,96.3,180,61,83,0,0,0,33
8.34,30.42,3483,0,90,0,0.97,95.3,95.3,174,61,85,0,0,0,34
8.37,30.4,3586,0,89,0,0.97,94.4,94.4,160,58,85,0,0,1,34
8.4,30.38,3678,0,87,0,0.97,93.4,93.4,145,54,86,0,0,1,34
8.43,30.54,3648,3,89,0,0.98,92.9,92.9,132,51,84,32,100,1,65
8.46,30.86,3505,3,90,0,0.98,92.7,92.7,135,51,82,33,100,0,64
8.49,31.35,3259,3,91,0,0.98,92.9,92.9,154,56,80,35,100,2,64
8.52,32.01,2911,3,93,0,0.98,93.3,93.3,172,58,76,36,73,1,56
8.55,32.84,2455,3,94,0,0.98,93.9,93.9,184,56,71,36,36,0,45
8.58,33.84,1894,3,95,0,0.99,94.6,94.6,198,51,66,37,9,0,36
8.61,34.96,1260,3,97,0,0.98,95.4,95.4,204,40,60,36,0,1,31
8.64,33.91,2081,3,98,0,0.93,96.2,96.2,197,26,62,33,2,2,32
8.67,35.02,1454,3,100,0,0.93,97.1,97.0,214,46,61,38,0,4,32
8.7,34.41,1967,3,100,0,0.9,97.8,97.2,175,26,59,30,1,5,30
8.73,35.52,1337,3,100,0,0.9,98.3,95.8,210,43,59,37,0,4,31
8.76,34.47,2161,3,100,0,0.86,98.7,96.1,202,28,62,34,2,2,32
8.79,35.59,1528,3,100,0,0.87,99.0,94.3,205,46,59,37,0,2,31
8.82,34.02,1534,3,100,0,0.84,99.3,94.7,175,28,54,30,0,4,28
8.85,34.15,1541,3,100,0,0.82,99.4,93.7,173,27,53,30,0,0,27
8.88,34.29,1547,3,100,0,0.8,99.6,92.7,172,27,52,30,0,0,27
8.91,34.43,1553,3,100,0,0.78,99.7,91.9,170,27,51,30,0,0,26
8.94,34.56,1559,3,100,0,0.76,99.8,91.0,168,27,51,30,0,0,26
8.97,34.69,1565,3,100,0,0.74,99.8,90.3,167,27,50,29,0,0,26
9.0,34.82,1571,3,100,0,0.72,99.9,89.6,166,27,49,29,0,0,25
9.03,34.95,1577,3,100,0,0.71,99.9,88.9,165,27,49,29,0,0,25
9.06,35.08,1582,3,100,0,0.7,99.9,88.3,164,27,49,29,0,0,25
9.09,35.21,1588,3,100,0,0.68,99.9,87.8,163,27,48,29,0,0,25
9.12,35.34,1594,3,100,0,0.67,100.0,87.3,162,27,48,29,0,0,25
9.15,35.46,1600,3,100,0,0.66,100.0,86.9,161,27,47,29,0,0,25
9.18,35.59,1605,3,100,0,0.65,100.0,86.5,161,27,47,29,0,0,24
9.21,35.72,1611,3,100,0,0.64,100.0,86.1,160,27,47,29,0,0,24
9.24,35.84,1617,3,100,0,0.64,100.0,85.7,160,27,47,29,0,0,24
9.27,35.97,1622,3,100,0,0.63,100.0,85.5,159,27,46,28,0,0,24
9.3,36.09,1628,3,100,0,0.62,100.0,85.2,159,27,46,28,0,0,24
9.33,36.22,1634,3,100,0,0.62,100.0,85.0,159,27,46,28,0,0,24
9.36,36.34,1639,3,100,0,0.61,100.0,84.7,159,27,46,28,0,0,24
9.39,36.47,1645,3,100,0,0.61,100.0,84.6,159,27,46,28,0,0,24
9.42,36.59,1651,3,100,0,0.61,100.0,84.4,159,27,46,28,0,0,24
9.45,36.72,1656,3,100,0,0.6,100.0,84.3,159,27,46,28,0,0,24
9.48,36.84,1662,3,100,0,0.6,100.0,84.2,159,27,46,29,0,0,24
9.51,36.97,1667,3,100,0,0.6,100.0,84.1,159,27,46,29,0,0,24
9.54,37.09,1673,3,100,0,0.6,100.0,84.1,159,27,46,29,0,0,24
9.57,37.22,1679,3,100,0,0.6,100.0,84.0,159,28,46,29,0,0,24
9.6,37.34,1684,3,100,0,0.6,100.0,84.0,160,28,46,29,0,0,24
